Model,FPR,TPR
Random Forest,0.2110358180058083,0.6925133689839572
Random Forest,0.21200387221684414,0.6951871657754011
Random Forest,0.21200387221684414,0.6978609625668449
Random Forest,0.21393998063891578,0.7005347593582888
Random Forest,0.21684414327202323,0.7058823529411765
Random Forest,0.22168441432720232,0.7085561497326203
Random Forest,0.22265246853823814,0.7112299465240641
Random Forest,0.22749273959341723,0.7299465240641712
Random Forest,0.23039690222652467,0.7299465240641712
Random Forest,0.23233301064859632,0.7299465240641712
Random Forest,0.23330106485963215,0.732620320855615
Random Forest,0.2371732817037754,0.732620320855615
Random Forest,0.24104549854791868,0.7433155080213903
Random Forest,0.24394966118102615,0.7459893048128342
Random Forest,0.24588576960309777,0.7513368983957219
Random Forest,0.24975798644724104,0.7566844919786097
Random Forest,0.2526621490803485,0.7566844919786097
Random Forest,0.25653436592449175,0.7593582887700535
Random Forest,0.25943852855759925,0.7593582887700535
Random Forest,0.2623426911907067,0.7647058823529411
Random Forest,0.2681510164569216,0.7647058823529411
Random Forest,0.2758954501452081,0.7700534759358288
Random Forest,0.27783155856727976,0.7807486631016043
Random Forest,0.2787996127783156,0.7834224598930482
Random Forest,0.2846079380445305,0.7887700534759359
Random Forest,0.29235237173281703,0.7914438502673797
Random Forest,0.2942884801548887,0.7967914438502673
Random Forest,0.2971926427879961,0.7967914438502673
Random Forest,0.3010648596321394,0.8021390374331551
Random Forest,0.3020329138431752,0.8048128342245989
Random Forest,0.3059051306873185,0.8101604278074866
Random Forest,0.3107454017424976,0.8101604278074866
Random Forest,0.3117134559535334,0.8181818181818182
Random Forest,0.3117134559535334,0.820855614973262
Random Forest,0.31364956437560504,0.8235294117647058
Random Forest,0.31461761858664083,0.8235294117647058
Random Forest,0.32236205227492737,0.8235294117647058
Random Forest,0.3233301064859632,0.8235294117647058
Random Forest,0.33010648596321396,0.8235294117647058
Random Forest,0.33494675701839305,0.8235294117647058
Random Forest,0.33494675701839305,0.8262032085561497
Random Forest,0.3388189738625363,0.8288770053475936
Random Forest,0.34075508228460794,0.8288770053475936
Random Forest,0.345595353339787,0.8288770053475936
Random Forest,0.3494675701839303,0.8315508021390374
Random Forest,0.3543078412391094,0.8342245989304813
Random Forest,0.35818005808325265,0.8368983957219251
Random Forest,0.35818005808325265,0.839572192513369
Random Forest,0.3591481122942885,0.839572192513369
Random Forest,0.3639883833494676,0.839572192513369
Random Forest,0.3659244917715392,0.839572192513369
Random Forest,0.36786060019361083,0.8422459893048129
Random Forest,0.3707647628267183,0.8422459893048129
Random Forest,0.3736689254598258,0.8475935828877005
Random Forest,0.37560503388189737,0.8475935828877005
Random Forest,0.37850919651500486,0.8556149732620321
Random Forest,0.38334946757018395,0.8582887700534759
Random Forest,0.38818973862536305,0.8582887700534759
Random Forest,0.39399806389157793,0.8636363636363636
Random Forest,0.398838334946757,0.8636363636363636
Random Forest,0.40174249757986447,0.8663101604278075
Random Forest,0.40658276863504356,0.8689839572192514
Random Forest,0.41239109390125844,0.8743315508021391
Random Forest,0.4143272023233301,0.8743315508021391
Random Forest,0.4191674733785092,0.8796791443850267
Random Forest,0.4230396902226525,0.8823529411764706
Random Forest,0.4259438528557599,0.8903743315508021
Random Forest,0.42884801548886736,0.8903743315508021
Random Forest,0.4356243949661181,0.8903743315508021
Random Forest,0.44240077444336884,0.893048128342246
Random Forest,0.4453049370764763,0.893048128342246
Random Forest,0.44724104549854793,0.893048128342246
Random Forest,0.45111326234269117,0.8957219251336899
Random Forest,0.452081316553727,0.8957219251336899
Random Forest,0.45401742497579867,0.9010695187165776
Random Forest,0.45885769603097776,0.9037433155080213
Random Forest,0.462729912875121,0.9037433155080213
Random Forest,0.46563407550822844,0.9037433155080213
Random Forest,0.47047434656340753,0.9064171122994652
Random Forest,0.47337850919651503,0.9090909090909091
Random Forest,0.4753146176185866,0.9117647058823529
Random Forest,0.4791868344627299,0.9117647058823529
Random Forest,0.4791868344627299,0.9144385026737968
Random Forest,0.4830590513068732,0.9171122994652406
Random Forest,0.49177153920619554,0.9197860962566845
Random Forest,0.4975798644724105,0.9197860962566845
Random Forest,0.4975798644724105,0.9224598930481284
Random Forest,0.4995159728944821,0.9224598930481284
Random Forest,0.5024201355275896,0.9251336898395722
Random Forest,0.5043562439496612,0.9278074866310161
Random Forest,0.505324298160697,0.9278074866310161
Random Forest,0.5091965150048403,0.9278074866310161
Random Forest,0.5150048402710552,0.9278074866310161
Random Forest,0.5179090029041626,0.93048128342246
Random Forest,0.5227492739593417,0.93048128342246
Random Forest,0.5304937076476283,0.9331550802139037
Random Forest,0.5333978702807357,0.9331550802139037
Random Forest,0.537270087124879,0.9331550802139037
Random Forest,0.542110358180058,0.9358288770053476
Random Forest,0.542110358180058,0.9385026737967914
Random Forest,0.5488867376573088,0.9411764705882353
Random Forest,0.5575992255566312,0.946524064171123
Random Forest,0.5624394966118103,0.946524064171123
Random Forest,0.5682478218780251,0.946524064171123
Random Forest,0.5711519845111326,0.946524064171123
Random Forest,0.5769603097773476,0.9491978609625669
Random Forest,0.5827686350435625,0.9491978609625669
Random Forest,0.5876089060987415,0.9491978609625669
Random Forest,0.5943852855759922,0.9518716577540107
Random Forest,0.5992255566311714,0.9518716577540107
Random Forest,0.6079380445304937,0.9545454545454546
Random Forest,0.6127783155856728,0.9598930481283422
Random Forest,0.6205227492739593,0.9598930481283422
Random Forest,0.6263310745401742,0.9598930481283422
Random Forest,0.6302032913843175,0.9598930481283422
Random Forest,0.6321393998063891,0.9598930481283422
Random Forest,0.6456921587608906,0.9598930481283422
Random Forest,0.6476282671829623,0.9598930481283422
Random Forest,0.6544046466602129,0.9625668449197861
Random Forest,0.6563407550822846,0.9625668449197861
Random Forest,0.6631171345595354,0.9652406417112299
Random Forest,0.6689254598257502,0.9652406417112299
Random Forest,0.6766698935140368,0.9705882352941176
Random Forest,0.6815101645692159,0.9759358288770054
Random Forest,0.6892545982575025,0.9759358288770054
Random Forest,0.6969990319457889,0.9786096256684492
Random Forest,0.6979670861568248,0.9786096256684492
Random Forest,0.7037754114230397,0.9786096256684492
Random Forest,0.7105517909002904,0.983957219251337
Random Forest,0.7192642787996127,0.983957219251337
Random Forest,0.7260406582768635,0.983957219251337
Random Forest,0.739593417231365,0.983957219251337
Random Forest,0.7521781219748306,0.983957219251337
Random Forest,0.7589545014520813,0.983957219251337
Random Forest,0.7773475314617618,0.983957219251337
Random Forest,0.7850919651500484,0.983957219251337
Random Forest,0.7957405614714425,0.983957219251337
Random Forest,0.814133591481123,0.9866310160427807
Random Forest,0.8344627299128751,0.9893048128342246
Random Forest,0.8528557599225557,0.9946524064171123
Random Forest,0.8760890609874153,0.9946524064171123
Random Forest,0.9060987415295256,1.0
Random Forest,0.9380445304937076,1.0
Random Forest,1.0,1.0
XGBoost,0.0,0.0
XGBoost,0.0,0.00267379679144385
XGBoost,0.0,0.03208556149732621
XGBoost,0.000968054211035818,0.03208556149732621
XGBoost,0.000968054211035818,0.0427807486631016
XGBoost,0.000968054211035818,0.0481283422459893
XGBoost,0.000968054211035818,0.0748663101604278
XGBoost,0.001936108422071636,0.0748663101604278
XGBoost,0.001936108422071636,0.08823529411764706
XGBoost,0.002904162633107454,0.08823529411764706
XGBoost,0.002904162633107454,0.10695187165775401
XGBoost,0.003872216844143272,0.10962566844919786
XGBoost,0.003872216844143272,0.11229946524064172
XGBoost,0.00484027105517909,0.11229946524064172
XGBoost,0.005808325266214908,0.11764705882352941
XGBoost,0.006776379477250726,0.11764705882352941
XGBoost,0.006776379477250726,0.12566844919786097
XGBoost,0.007744433688286544,0.12566844919786097
XGBoost,0.007744433688286544,0.13636363636363635
XGBoost,0.008712487899322363,0.13636363636363635
XGBoost,0.008712487899322363,0.14171122994652408
XGBoost,0.010648596321393998,0.14171122994652408
XGBoost,0.010648596321393998,0.1443850267379679
XGBoost,0.012584704743465635,0.1443850267379679
XGBoost,0.012584704743465635,0.17647058823529413
XGBoost,0.013552758954501452,0.17647058823529413
XGBoost,0.013552758954501452,0.18181818181818182
XGBoost,0.015488867376573089,0.18181818181818182
XGBoost,0.015488867376573089,0.18449197860962566
XGBoost,0.016456921587608905,0.18449197860962566
XGBoost,0.016456921587608905,0.18983957219251338
XGBoost,0.017424975798644726,0.18983957219251338
XGBoost,0.017424975798644726,0.1925133689839572
XGBoost,0.018393030009680542,0.1925133689839572
XGBoost,0.018393030009680542,0.21122994652406418
XGBoost,0.01936108422071636,0.21122994652406418
XGBoost,0.01936108422071636,0.21657754010695188
XGBoost,0.02032913843175218,0.21657754010695188
XGBoost,0.02032913843175218,0.22192513368983957
XGBoost,0.021297192642787996,0.22192513368983957
XGBoost,0.021297192642787996,0.22459893048128343
XGBoost,0.02420135527589545,0.22459893048128343
XGBoost,0.02420135527589545,0.232620320855615
XGBoost,0.027105517909002903,0.232620320855615
XGBoost,0.027105517909002903,0.24331550802139038
XGBoost,0.028073572120038724,0.24331550802139038
XGBoost,0.028073572120038724,0.24598930481283424
XGBoost,0.02904162633107454,0.24598930481283424
XGBoost,0.02904162633107454,0.25133689839572193
XGBoost,0.030009680542110357,0.25133689839572193
XGBoost,0.030009680542110357,0.25935828877005346
XGBoost,0.030977734753146177,0.25935828877005346
XGBoost,0.030977734753146177,0.2647058823529412
XGBoost,0.031945788964181994,0.2647058823529412
XGBoost,0.031945788964181994,0.2700534759358289
XGBoost,0.03291384317521781,0.2700534759358289
XGBoost,0.03291384317521781,0.2727272727272727
XGBoost,0.03581800580832527,0.2727272727272727
XGBoost,0.03581800580832527,0.27540106951871657
XGBoost,0.0377541142303969,0.27540106951871657
XGBoost,0.0377541142303969,0.27807486631016043
XGBoost,0.03872216844143272,0.27807486631016043
XGBoost,0.03872216844143272,0.28342245989304815
XGBoost,0.03969022265246854,0.28342245989304815
XGBoost,0.03969022265246854,0.2887700534759358
XGBoost,0.04065827686350436,0.2887700534759358
XGBoost,0.04065827686350436,0.29411764705882354
XGBoost,0.04356243949661181,0.29411764705882354
XGBoost,0.04356243949661181,0.3155080213903743
XGBoost,0.04549854791868345,0.3155080213903743
XGBoost,0.04549854791868345,0.3181818181818182
XGBoost,0.046466602129719266,0.3181818181818182
XGBoost,0.046466602129719266,0.3235294117647059
XGBoost,0.04743465634075508,0.3235294117647059
XGBoost,0.04743465634075508,0.33689839572192515
XGBoost,0.049370764762826716,0.33689839572192515
XGBoost,0.049370764762826716,0.34759358288770054
XGBoost,0.05033881897386254,0.34759358288770054
XGBoost,0.05033881897386254,0.35294117647058826
XGBoost,0.05227492739593417,0.35294117647058826
XGBoost,0.05227492739593417,0.35561497326203206
XGBoost,0.05614714424007745,0.35561497326203206
XGBoost,0.05614714424007745,0.36363636363636365
XGBoost,0.057115198451113264,0.36363636363636365
XGBoost,0.057115198451113264,0.3663101604278075
XGBoost,0.05808325266214908,0.3663101604278075
XGBoost,0.05808325266214908,0.3689839572192513
XGBoost,0.0590513068731849,0.3689839572192513
XGBoost,0.0590513068731849,0.3716577540106952
XGBoost,0.06098741529525654,0.3716577540106952
XGBoost,0.06098741529525654,0.37433155080213903
XGBoost,0.06292352371732816,0.37433155080213903
XGBoost,0.06292352371732816,0.38235294117647056
XGBoost,0.06485963213939981,0.38235294117647056
XGBoost,0.06485963213939981,0.3983957219251337
XGBoost,0.06776379477250725,0.3983957219251337
XGBoost,0.06776379477250725,0.4037433155080214
XGBoost,0.0696999031945789,0.4037433155080214
XGBoost,0.0696999031945789,0.4197860962566845
XGBoost,0.07066795740561471,0.4197860962566845
XGBoost,0.07066795740561471,0.42513368983957217
XGBoost,0.07454017424975799,0.42513368983957217
XGBoost,0.07454017424975799,0.43315508021390375
XGBoost,0.07647628267182963,0.43315508021390375
XGBoost,0.07647628267182963,0.4385026737967914
XGBoost,0.07841239109390126,0.4385026737967914
XGBoost,0.07841239109390126,0.44385026737967914
XGBoost,0.07938044530493708,0.446524064171123
XGBoost,0.0803484995159729,0.446524064171123
XGBoost,0.0803484995159729,0.45187165775401067
XGBoost,0.08228460793804453,0.45187165775401067
XGBoost,0.08228460793804453,0.45454545454545453
XGBoost,0.08906098741529525,0.45454545454545453
XGBoost,0.08906098741529525,0.4625668449197861
XGBoost,0.09002904162633107,0.4625668449197861
XGBoost,0.09002904162633107,0.4679144385026738
XGBoost,0.09293320425943853,0.4679144385026738
XGBoost,0.09293320425943853,0.47593582887700536
XGBoost,0.09874152952565343,0.47593582887700536
XGBoost,0.09874152952565343,0.4786096256684492
XGBoost,0.09970958373668926,0.4786096256684492
XGBoost,0.09970958373668926,0.48128342245989303
XGBoost,0.10067763794772508,0.48128342245989303
XGBoost,0.10067763794772508,0.4839572192513369
XGBoost,0.10067763794772508,0.4893048128342246
XGBoost,0.10358180058083252,0.4893048128342246
XGBoost,0.10358180058083252,0.4919786096256685
XGBoost,0.10454985479186835,0.4919786096256685
XGBoost,0.10454985479186835,0.4946524064171123
XGBoost,0.10842207163601161,0.4946524064171123
XGBoost,0.10842207163601161,0.5
XGBoost,0.11132623426911907,0.5
XGBoost,0.11132623426911907,0.5053475935828877
XGBoost,0.1122942884801549,0.5053475935828877
XGBoost,0.1122942884801549,0.5213903743315508
XGBoost,0.11423039690222653,0.5213903743315508
XGBoost,0.11423039690222653,0.5267379679144385
XGBoost,0.11519845111326234,0.5267379679144385
XGBoost,0.11519845111326234,0.5320855614973262
XGBoost,0.11519845111326234,0.5374331550802139
XGBoost,0.11519845111326234,0.5401069518716578
XGBoost,0.11713455953533398,0.5401069518716578
XGBoost,0.11713455953533398,0.5427807486631016
XGBoost,0.12003872216844143,0.5427807486631016
XGBoost,0.12003872216844143,0.5454545454545454
XGBoost,0.12100677637947725,0.5454545454545454
XGBoost,0.12100677637947725,0.5481283422459893
XGBoost,0.12391093901258471,0.5481283422459893
XGBoost,0.12391093901258471,0.5508021390374331
XGBoost,0.1287512100677638,0.5508021390374331
XGBoost,0.1287512100677638,0.5614973262032086
XGBoost,0.1345595353339787,0.5614973262032086
XGBoost,0.1345595353339787,0.5668449197860963
XGBoost,0.1355275895450145,0.5668449197860963
XGBoost,0.1355275895450145,0.56951871657754
XGBoost,0.13746369796708616,0.56951871657754
XGBoost,0.13746369796708616,0.5748663101604278
XGBoost,0.1393998063891578,0.5748663101604278
XGBoost,0.1393998063891578,0.5802139037433155
XGBoost,0.14327202323330107,0.5802139037433155
XGBoost,0.14327202323330107,0.5909090909090909
XGBoost,0.1510164569215876,0.5909090909090909
XGBoost,0.1510164569215876,0.5962566844919787
XGBoost,0.15198451113262343,0.5962566844919787
XGBoost,0.15198451113262343,0.5989304812834224
XGBoost,0.15392061955469508,0.5989304812834224
XGBoost,0.15392061955469508,0.6042780748663101
XGBoost,0.15779283639883834,0.6042780748663101
XGBoost,0.15779283639883834,0.606951871657754
XGBoost,0.16553727008712488,0.606951871657754
XGBoost,0.16553727008712488,0.6176470588235294
XGBoost,0.16940948693126814,0.6176470588235294
XGBoost,0.16940948693126814,0.6203208556149733
XGBoost,0.17037754114230397,0.6203208556149733
XGBoost,0.17037754114230397,0.6256684491978609
XGBoost,0.1713455953533398,0.6256684491978609
XGBoost,0.1713455953533398,0.6283422459893048
XGBoost,0.17231364956437561,0.6283422459893048
XGBoost,0.17231364956437561,0.6310160427807486
XGBoost,0.17521781219748306,0.6310160427807486
XGBoost,0.17521781219748306,0.6390374331550802
XGBoost,0.1781219748305905,0.6390374331550802
XGBoost,0.1781219748305905,0.6417112299465241
XGBoost,0.17909002904162633,0.6417112299465241
XGBoost,0.17909002904162633,0.6443850267379679
XGBoost,0.18102613746369797,0.6443850267379679
XGBoost,0.18102613746369797,0.6470588235294118
XGBoost,0.1868344627299129,0.6470588235294118
XGBoost,0.18780251694094868,0.6524064171122995
XGBoost,0.18780251694094868,0.6550802139037433
XGBoost,0.18973862536302033,0.6550802139037433
XGBoost,0.18973862536302033,0.6577540106951871
XGBoost,0.19167473378509198,0.6577540106951871
XGBoost,0.19167473378509198,0.660427807486631
XGBoost,0.19457889641819942,0.660427807486631
XGBoost,0.19457889641819942,0.6631016042780749
XGBoost,0.19554695062923524,0.6631016042780749
XGBoost,0.19554695062923524,0.6657754010695187
XGBoost,0.19651500484027107,0.6657754010695187
XGBoost,0.19651500484027107,0.6684491978609626
XGBoost,0.19748305905130686,0.6684491978609626
XGBoost,0.19748305905130686,0.6711229946524064
XGBoost,0.20135527589545016,0.6711229946524064
XGBoost,0.20135527589545016,0.6764705882352942
XGBoost,0.20232333010648595,0.6764705882352942
XGBoost,0.20232333010648595,0.6818181818181818
XGBoost,0.2042594385285576,0.6818181818181818
XGBoost,0.2042594385285576,0.6871657754010695
XGBoost,0.20522749273959343,0.6871657754010695
XGBoost,0.20522749273959343,0.7005347593582888
XGBoost,0.2090997095837367,0.7005347593582888
XGBoost,0.2090997095837367,0.7058823529411765
XGBoost,0.21200387221684414,0.7058823529411765
XGBoost,0.21200387221684414,0.7085561497326203
XGBoost,0.2149080348499516,0.7085561497326203
XGBoost,0.21684414327202323,0.7085561497326203
XGBoost,0.21878025169409487,0.7085561497326203
XGBoost,0.21878025169409487,0.7112299465240641
XGBoost,0.2245885769603098,0.7112299465240641
XGBoost,0.2245885769603098,0.713903743315508
XGBoost,0.22749273959341723,0.713903743315508
XGBoost,0.22749273959341723,0.7192513368983957
XGBoost,0.23523717328170377,0.7192513368983957
XGBoost,0.23523717328170377,0.7219251336898396
XGBoost,0.2420135527589545,0.7219251336898396
XGBoost,0.2420135527589545,0.7245989304812834
XGBoost,0.24298160696999033,0.7245989304812834
XGBoost,0.24298160696999033,0.7272727272727273
XGBoost,0.2536302032913843,0.7272727272727273
XGBoost,0.2536302032913843,0.7299465240641712
XGBoost,0.25943852855759925,0.7299465240641712
XGBoost,0.25943852855759925,0.732620320855615
XGBoost,0.2623426911907067,0.732620320855615
XGBoost,0.2623426911907067,0.7352941176470589
XGBoost,0.2671829622458858,0.7352941176470589
XGBoost,0.2671829622458858,0.7379679144385026
XGBoost,0.2691190706679574,0.7379679144385026
XGBoost,0.2691190706679574,0.7406417112299465
XGBoost,0.271055179090029,0.7406417112299465
XGBoost,0.271055179090029,0.7433155080213903
XGBoost,0.27202323330106487,0.7433155080213903
XGBoost,0.27202323330106487,0.7486631016042781
XGBoost,0.27783155856727976,0.7486631016042781
XGBoost,0.27783155856727976,0.7513368983957219
XGBoost,0.2807357212003872,0.7513368983957219
XGBoost,0.2807357212003872,0.7566844919786097
XGBoost,0.28170377541142305,0.7566844919786097
XGBoost,0.28170377541142305,0.7593582887700535
XGBoost,0.28267182962245885,0.7593582887700535
XGBoost,0.28267182962245885,0.7620320855614974
XGBoost,0.2904162633107454,0.7620320855614974
XGBoost,0.2904162633107454,0.7700534759358288
XGBoost,0.29235237173281703,0.7700534759358288
XGBoost,0.29235237173281703,0.7727272727272727
XGBoost,0.2952565343659245,0.7727272727272727
XGBoost,0.2952565343659245,0.7834224598930482
XGBoost,0.2962245885769603,0.7834224598930482
XGBoost,0.2962245885769603,0.7887700534759359
XGBoost,0.3020329138431752,0.7887700534759359
XGBoost,0.3020329138431752,0.7914438502673797
XGBoost,0.30300096805421106,0.7914438502673797
XGBoost,0.30300096805421106,0.7941176470588235
XGBoost,0.30880929332042595,0.7941176470588235
XGBoost,0.30880929332042595,0.8048128342245989
XGBoost,0.3213939980638916,0.8048128342245989
XGBoost,0.3213939980638916,0.8074866310160428
XGBoost,0.32236205227492737,0.8074866310160428
XGBoost,0.32236205227492737,0.8101604278074866
XGBoost,0.32720232333010646,0.8101604278074866
XGBoost,0.32720232333010646,0.8155080213903744
XGBoost,0.3291384317521781,0.8155080213903744
XGBoost,0.3291384317521781,0.8181818181818182
XGBoost,0.3378509196515005,0.8181818181818182
XGBoost,0.3378509196515005,0.8235294117647058
XGBoost,0.33978702807357214,0.8235294117647058
XGBoost,0.33978702807357214,0.8262032085561497
XGBoost,0.34172313649564373,0.8262032085561497
XGBoost,0.34172313649564373,0.8288770053475936
XGBoost,0.3514036786060019,0.8288770053475936
XGBoost,0.3514036786060019,0.8342245989304813
XGBoost,0.35818005808325265,0.8342245989304813
XGBoost,0.35818005808325265,0.8368983957219251
XGBoost,0.36302032913843174,0.8368983957219251
XGBoost,0.36302032913843174,0.839572192513369
XGBoost,0.36689254598257504,0.839572192513369
XGBoost,0.36689254598257504,0.8422459893048129
XGBoost,0.3717328170377541,0.8422459893048129
XGBoost,0.3717328170377541,0.8475935828877005
XGBoost,0.3727008712487899,0.8475935828877005
XGBoost,0.3727008712487899,0.8502673796791443
XGBoost,0.38528557599225555,0.8502673796791443
XGBoost,0.38528557599225555,0.8529411764705882
XGBoost,0.39012584704743464,0.8529411764705882
XGBoost,0.39012584704743464,0.8582887700534759
XGBoost,0.39496611810261373,0.8582887700534759
XGBoost,0.39496611810261373,0.8663101604278075
XGBoost,0.3969022265246854,0.8663101604278075
XGBoost,0.3969022265246854,0.8716577540106952
XGBoost,0.4046466602129719,0.8716577540106952
XGBoost,0.4046466602129719,0.8770053475935828
XGBoost,0.42013552758954503,0.8770053475935828
XGBoost,0.42013552758954503,0.8823529411764706
XGBoost,0.43756050338818975,0.8823529411764706
XGBoost,0.43756050338818975,0.8850267379679144
XGBoost,0.44240077444336884,0.8850267379679144
XGBoost,0.44240077444336884,0.8877005347593583
XGBoost,0.4462729912875121,0.8877005347593583
XGBoost,0.4462729912875121,0.893048128342246
XGBoost,0.4491771539206196,0.893048128342246
XGBoost,0.4491771539206196,0.8957219251336899
XGBoost,0.45111326234269117,0.8957219251336899
XGBoost,0.45111326234269117,0.8983957219251337
XGBoost,0.45401742497579867,0.8983957219251337
XGBoost,0.45401742497579867,0.9037433155080213
XGBoost,0.46466602129719264,0.9037433155080213
XGBoost,0.46466602129719264,0.9064171122994652
XGBoost,0.4762826718296225,0.9064171122994652
XGBoost,0.4762826718296225,0.9090909090909091
XGBoost,0.48596321393998065,0.9090909090909091
XGBoost,0.48596321393998065,0.9117647058823529
XGBoost,0.4888673765730881,0.9117647058823529
XGBoost,0.4888673765730881,0.9144385026737968
XGBoost,0.49661181026137463,0.9144385026737968
XGBoost,0.49661181026137463,0.9171122994652406
XGBoost,0.5121006776379478,0.9171122994652406
XGBoost,0.5121006776379478,0.9224598930481284
XGBoost,0.5130687318489835,0.9224598930481284
XGBoost,0.5130687318489835,0.9251336898395722
XGBoost,0.5140367860600193,0.9251336898395722
XGBoost,0.5140367860600193,0.9278074866310161
XGBoost,0.5150048402710552,0.9278074866310161
XGBoost,0.5150048402710552,0.9331550802139037
XGBoost,0.5256534365924492,0.9331550802139037
XGBoost,0.5256534365924492,0.9358288770053476
XGBoost,0.5411423039690223,0.9358288770053476
XGBoost,0.5411423039690223,0.9385026737967914
XGBoost,0.5459825750242013,0.9385026737967914
XGBoost,0.5459825750242013,0.9411764705882353
XGBoost,0.547918683446273,0.9411764705882353
XGBoost,0.547918683446273,0.9438502673796791
XGBoost,0.5575992255566312,0.9438502673796791
XGBoost,0.5575992255566312,0.946524064171123
XGBoost,0.5614714424007744,0.946524064171123
XGBoost,0.5614714424007744,0.9491978609625669
XGBoost,0.5730880929332043,0.9491978609625669
XGBoost,0.5730880929332043,0.9545454545454546
XGBoost,0.5972894482090997,0.9545454545454546
XGBoost,0.5972894482090997,0.9572192513368984
XGBoost,0.5982575024201355,0.9572192513368984
XGBoost,0.5982575024201355,0.9598930481283422
XGBoost,0.6127783155856728,0.9598930481283422
XGBoost,0.6127783155856728,0.9625668449197861
XGBoost,0.6156824782187803,0.9625668449197861
XGBoost,0.6156824782187803,0.9652406417112299
XGBoost,0.616650532429816,0.9652406417112299
XGBoost,0.616650532429816,0.9679144385026738
XGBoost,0.6234269119070668,0.9679144385026738
XGBoost,0.6234269119070668,0.9705882352941176
XGBoost,0.6311713455953534,0.9705882352941176
XGBoost,0.6311713455953534,0.9732620320855615
XGBoost,0.6505324298160697,0.9732620320855615
XGBoost,0.6505324298160697,0.9759358288770054
XGBoost,0.6582768635043562,0.9759358288770054
XGBoost,0.6582768635043562,0.9786096256684492
XGBoost,0.6708615682478218,0.9786096256684492
XGBoost,0.6708615682478218,0.9812834224598931
XGBoost,0.6989351403678606,0.9812834224598931
XGBoost,0.6989351403678606,0.983957219251337
XGBoost,0.7134559535333979,0.983957219251337
XGBoost,0.7134559535333979,0.9866310160427807
XGBoost,0.7241045498547919,0.9866310160427807
XGBoost,0.7241045498547919,0.9893048128342246
XGBoost,0.8131655372700871,0.9893048128342246
XGBoost,0.8131655372700871,0.9919786096256684
XGBoost,0.8286544046466602,0.9919786096256684
XGBoost,0.8286544046466602,0.9973262032085561
XGBoost,0.8344627299128751,0.9973262032085561
XGBoost,0.8363988383349468,0.9973262032085561
XGBoost,0.8838334946757018,0.9973262032085561
XGBoost,0.8838334946757018,1.0
XGBoost,0.8906098741529526,1.0
XGBoost,0.8925459825750242,1.0
XGBoost,1.0,1.0
