customerID,Feature,SHAP Value,Impact
8075-GXIUB,numeric__TotalCharges,-0.3042528551241391,Decreases Risk
2885-HIJDH,numeric__tenure,-1.3387913278846133,Decreases Risk
2885-HIJDH,numeric__TotalCharges,0.5277645397583003,Increases Risk
2885-HIJDH,numeric__LongTermContract,-0.5172872044698874,Decreases Risk
2885-HIJDH,numeric__TotalServices,0.46862200545774724,Increases Risk
2885-HIJDH,categorical__InternetService_DSL,-0.45357938999927366,Decreases Risk
5424-RLQLC,numeric__tenure,0.8931580460965166,Increases Risk
5424-RLQLC,categorical__InternetService_DSL,-0.45357938999927366,Decreases Risk
5424-RLQLC,numeric__LongTermContract,0.4232349854753623,Increases Risk
5424-RLQLC,categorical__InternetService_Fiber optic,-0.29658970564343595,Decreases Risk
5424-RLQLC,categorical__LifecycleSegment_Growing,-0.25297391394948865,Decreases Risk
6682-QJDGB,categorical__InternetService_DSL,-0.45357938999927366,Decreases Risk
6682-QJDGB,numeric__LongTermContract,0.4232349854753623,Increases Risk
6682-QJDGB,categorical__InternetService_Fiber optic,-0.29658970564343595,Decreases Risk
6682-QJDGB,numeric__tenure,-0.24173146609727833,Decreases Risk
6682-QJDGB,categorical__LifecycleSegment_Mature,-0.20467619219910158,Decreases Risk
6507-DTJZV,numeric__tenure,0.7796690948771372,Increases Risk
6507-DTJZV,categorical__InternetService_DSL,-0.45357938999927366,Decreases Risk
6507-DTJZV,numeric__LongTermContract,0.4232349854753623,Increases Risk
6507-DTJZV,categorical__InternetService_Fiber optic,-0.29658970564343595,Decreases Risk
6507-DTJZV,categorical__LifecycleSegment_Growing,-0.25297391394948865,Decreases Risk
8780-IXSTS,numeric__tenure,1.044476647722356,Increases Risk
8780-IXSTS,numeric__LongTermContract,0.4232349854753623,Increases Risk
8780-IXSTS,numeric__MonthlyCharges,-0.3362972931048937,Decreases Risk
8780-IXSTS,categorical__InternetService_Fiber optic,0.30869540791459665,Increases Risk
8780-IXSTS,categorical__LifecycleSegment_New,0.2578773218699952,Increases Risk
7673-BQGKU,numeric__tenure,-1.3387913278846133,Decreases Risk
7673-BQGKU,numeric__MonthlyCharges,0.6112765987678709,Increases Risk
7673-BQGKU,numeric__LongTermContract,-0.5172872044698874,Decreases Risk
7673-BQGKU,categorical__Contract_Two year,-0.4226303055741214,Decreases Risk
7673-BQGKU,numeric__TotalServices,-0.30595982174514075,Decreases Risk
6723-WSNTY,numeric__tenure,-1.225302376665234,Decreases Risk
6723-WSNTY,numeric__TotalCharges,0.6644997286277164,Increases Risk
6723-WSNTY,numeric__MonthlyCharges,-0.5801333196053908,Decreases Risk
6723-WSNTY,numeric__LongTermContract,-0.5172872044698874,Decreases Risk
6723-WSNTY,numeric__TotalServices,0.46862200545774724,Increases Risk
9530-EHPOH,numeric__tenure,0.8553283956900568,Increases Risk
9530-EHPOH,categorical__InternetService_DSL,-0.45357938999927366,Decreases Risk
9530-EHPOH,numeric__LongTermContract,0.4232349854753623,Increases Risk
9530-EHPOH,categorical__InternetService_Fiber optic,-0.29658970564343595,Decreases Risk
9530-EHPOH,categorical__LifecycleSegment_Growing,-0.25297391394948865,Decreases Risk
2725-IWWBA,numeric__LongTermContract,-0.5172872044698874,Decreases Risk
2725-IWWBA,numeric__tenure,-0.4687093685360372,Decreases Risk
2725-IWWBA,categorical__InternetService_DSL,-0.45357938999927366,Decreases Risk
2725-IWWBA,categorical__InternetService_Fiber optic,-0.29658970564343595,Decreases Risk
2725-IWWBA,categorical__LifecycleSegment_Mature,-0.20467619219910158,Decreases Risk
0345-HKJVM,numeric__tenure,1.044476647722356,Increases Risk
0345-HKJVM,numeric__LongTermContract,0.4232349854753623,Increases Risk
0345-HKJVM,numeric__MonthlyCharges,-0.3254601363715383,Decreases Risk
0345-HKJVM,categorical__InternetService_Fiber optic,0.30869540791459665,Increases Risk
0345-HKJVM,categorical__LifecycleSegment_New,0.2578773218699952,Increases Risk
1061-PNTHC,numeric__tenure,-0.8470058726006355,Decreases Risk
1061-PNTHC,numeric__MonthlyCharges,-0.6004529884804322,Decreases Risk
1061-PNTHC,numeric__TotalCharges,0.494392211938878,Increases Risk
1061-PNTHC,numeric__TotalServices,0.46862200545774724,Increases Risk
1061-PNTHC,numeric__LongTermContract,0.4232349854753623,Increases Risk
0394-YONDK,numeric__tenure,-1.3766209782910732,Decreases Risk
0394-YONDK,numeric__MonthlyCharges,0.5435443691843995,Increases Risk
0394-YONDK,numeric__LongTermContract,-0.5172872044698874,Decreases Risk
0394-YONDK,categorical__Contract_Two year,-0.4226303055741214,Decreases Risk
0394-YONDK,categorical__InternetService_Fiber optic,-0.29658970564343595,Decreases Risk
6574-MCOEH,numeric__LongTermContract,-0.5172872044698874,Decreases Risk
6574-MCOEH,categorical__InternetService_DSL,-0.45357938999927366,Decreases Risk
6574-MCOEH,numeric__TotalServices,0.3395250342572659,Increases Risk
6574-MCOEH,categorical__InternetService_Fiber optic,-0.29658970564343595,Decreases Risk
6574-MCOEH,categorical__LifecycleSegment_Mature,-0.20467619219910158,Decreases Risk
7399-QHBJS,numeric__tenure,-1.4522802791039928,Decreases Risk
7399-QHBJS,numeric__LongTermContract,-0.5172872044698874,Decreases Risk
7399-QHBJS,categorical__InternetService_DSL,-0.45357938999927366,Decreases Risk
7399-QHBJS,categorical__Contract_Two year,-0.4226303055741214,Decreases Risk
7399-QHBJS,numeric__TotalCharges,0.3293023098641169,Increases Risk
3049-SOLAY,numeric__tenure,1.1579655989417355,Increases Risk
3049-SOLAY,numeric__LongTermContract,0.4232349854753623,Increases Risk
3049-SOLAY,numeric__MonthlyCharges,-0.4053841672800346,Decreases Risk
3049-SOLAY,categorical__InternetService_Fiber optic,0.30869540791459665,Increases Risk
3049-SOLAY,numeric__TotalCharges,-0.2890685151747794,Decreases Risk
0997-YTLNY,numeric__tenure,0.5526911924383782,Increases Risk
0997-YTLNY,categorical__InternetService_DSL,-0.45357938999927366,Decreases Risk
0997-YTLNY,numeric__LongTermContract,0.4232349854753623,Increases Risk
0997-YTLNY,categorical__InternetService_Fiber optic,-0.29658970564343595,Decreases Risk
0997-YTLNY,categorical__LifecycleSegment_Growing,-0.25297391394948865,Decreases Risk
3317-HRTNN,numeric__tenure,1.0823062981288156,Increases Risk
3317-HRTNN,categorical__InternetService_DSL,-0.45357938999927366,Decreases Risk
3317-HRTNN,numeric__LongTermContract,0.4232349854753623,Increases Risk
3317-HRTNN,numeric__TotalCharges,-0.30219736334430325,Decreases Risk
3317-HRTNN,categorical__InternetService_Fiber optic,-0.29658970564343595,Decreases Risk
9479-HYNYL,numeric__tenure,-1.4144506286975331,Decreases Risk
9479-HYNYL,numeric__LongTermContract,-0.5172872044698874,Decreases Risk
9479-HYNYL,numeric__TotalCharges,0.46007172797858875,Increases Risk
9479-HYNYL,categorical__InternetService_DSL,-0.45357938999927366,Decreases Risk
9479-HYNYL,categorical__Contract_Two year,-0.4226303055741214,Decreases Risk
3235-ETOOB,numeric__tenure,0.9688173469094362,Increases Risk
3235-ETOOB,numeric__LongTermContract,0.4232349854753623,Increases Risk
3235-ETOOB,categorical__InternetService_Fiber optic,0.30869540791459665,Increases Risk
3235-ETOOB,categorical__LifecycleSegment_Growing,-0.25297391394948865,Decreases Risk
3235-ETOOB,numeric__TotalCharges,-0.24518341963289708,Decreases Risk
9708-KFDBY,numeric__tenure,1.233624899754655,Increases Risk
9708-KFDBY,numeric__MonthlyCharges,0.6058580204011932,Increases Risk
9708-KFDBY,numeric__LongTermContract,0.4232349854753623,Increases Risk
9708-KFDBY,numeric__TotalCharges,-0.32675945198617995,Decreases Risk
9708-KFDBY,numeric__TotalServices,-0.30595982174514075,Decreases Risk
8058-INTPH,numeric__tenure,1.233624899754655,Increases Risk
8058-INTPH,numeric__LongTermContract,0.4232349854753623,Increases Risk
8058-INTPH,numeric__TotalCharges,-0.3185790099532979,Decreases Risk
8058-INTPH,categorical__InternetService_Fiber optic,0.30869540791459665,Increases Risk
8058-INTPH,categorical__LifecycleSegment_New,0.2578773218699952,Increases Risk
3642-GKTCT,numeric__tenure,-1.0361541246329349,Decreases Risk
3642-GKTCT,numeric__MonthlyCharges,-0.6749584410222508,Decreases Risk
3642-GKTCT,numeric__TotalCharges,0.6384358160254885,Increases Risk
3642-GKTCT,numeric__TotalServices,0.5977189766582286,Increases Risk
3642-GKTCT,numeric__LongTermContract,-0.5172872044698874,Decreases Risk
0774-RMNUW,numeric__tenure,-1.4144506286975331,Decreases Risk
0774-RMNUW,numeric__LongTermContract,-0.5172872044698874,Decreases Risk
0774-RMNUW,categorical__InternetService_DSL,-0.45357938999927366,Decreases Risk
0774-RMNUW,categorical__Contract_Two year,-0.4226303055741214,Decreases Risk
0774-RMNUW,categorical__InternetService_Fiber optic,-0.29658970564343595,Decreases Risk
1334-PDUKM,numeric__tenure,-1.3009616774781536,Decreases Risk
1334-PDUKM,numeric__LongTermContract,-0.5172872044698874,Decreases Risk
1334-PDUKM,numeric__TotalCharges,0.46808606966562544,Increases Risk
1334-PDUKM,categorical__InternetService_Fiber optic,0.30869540791459665,Increases Risk
1334-PDUKM,numeric__MonthlyCharges,-0.2868527655089597,Decreases Risk
0756-MPZRL,numeric__LongTermContract,-0.5172872044698874,Decreases Risk
0756-MPZRL,numeric__tenure,-0.4687093685360372,Decreases Risk
0756-MPZRL,categorical__InternetService_DSL,-0.45357938999927366,Decreases Risk
0756-MPZRL,numeric__MonthlyCharges,0.42772225659666335,Increases Risk
0756-MPZRL,categorical__InternetService_Fiber optic,-0.29658970564343595,Decreases Risk
2242-MFOTG,numeric__LongTermContract,-0.5172872044698874,Decreases Risk
2242-MFOTG,categorical__InternetService_Fiber optic,0.30869540791459665,Increases Risk
2242-MFOTG,numeric__HighValueCustomer,-0.23472992356670408,Decreases Risk
2242-MFOTG,categorical__LifecycleSegment_Mature,-0.20467619219910158,Decreases Risk
2242-MFOTG,numeric__MonthlyCharges,-0.20083283393795096,Decreases Risk
2927-CVULT,numeric__tenure,-0.733516921381256,Decreases Risk
2927-CVULT,numeric__MonthlyCharges,-0.5252702136427789,Decreases Risk
2927-CVULT,numeric__LongTermContract,-0.5172872044698874,Decreases Risk
2927-CVULT,numeric__TotalServices,0.46862200545774724,Increases Risk
2927-CVULT,numeric__TotalCharges,0.4408802171857107,Increases Risk
2144-BFDSO,numeric__tenure,-0.6200279701618766,Decreases Risk
2144-BFDSO,numeric__MonthlyCharges,-0.5889385094512422,Decreases Risk
2144-BFDSO,numeric__TotalServices,0.46862200545774724,Increases Risk
2144-BFDSO,numeric__LongTermContract,0.4232349854753623,Increases Risk
2144-BFDSO,numeric__TotalCharges,0.4222631367555477,Increases Risk
8745-PVESG,numeric__tenure,-0.8848355230070953,Decreases Risk
8745-PVESG,numeric__LongTermContract,-0.5172872044698874,Decreases Risk
8745-PVESG,categorical__InternetService_DSL,-0.45357938999927366,Decreases Risk
8745-PVESG,numeric__MonthlyCharges,0.32747855681312577,Increases Risk
8745-PVESG,categorical__InternetService_Fiber optic,-0.29658970564343595,Decreases Risk
7647-GYYKX,numeric__tenure,-0.7713465717877159,Decreases Risk
7647-GYYKX,numeric__MonthlyCharges,0.608567309584532,Increases Risk
7647-GYYKX,numeric__LongTermContract,-0.5172872044698874,Decreases Risk
7647-GYYKX,categorical__Contract_Two year,-0.4226303055741214,Decreases Risk
7647-GYYKX,numeric__TotalServices,-0.30595982174514075,Decreases Risk
5647-FXOTP,numeric__tenure,-0.9983244742264749,Decreases Risk
5647-FXOTP,numeric__TotalCharges,0.5564376119598488,Increases Risk
5647-FXOTP,numeric__MonthlyCharges,-0.5503311385886634,Decreases Risk
5647-FXOTP,numeric__LongTermContract,0.4232349854753623,Increases Risk
5647-FXOTP,numeric__TotalServices,0.3395250342572659,Increases Risk
5569-OUICF,numeric__MonthlyCharges,-0.48801748737186973,Decreases Risk
5569-OUICF,numeric__LongTermContract,0.4232349854753623,Increases Risk
5569-OUICF,categorical__InternetService_Fiber optic,0.30869540791459665,Increases Risk
5569-OUICF,numeric__HighValueCustomer,-0.23472992356670408,Decreases Risk
5569-OUICF,numeric__tenure,0.21222433878023964,Increases Risk
8821-XNHVZ,numeric__tenure,1.233624899754655,Increases Risk
8821-XNHVZ,numeric__LongTermContract,0.4232349854753623,Increases Risk
8821-XNHVZ,numeric__TotalCharges,-0.3185236431713495,Decreases Risk
8821-XNHVZ,categorical__InternetService_Fiber optic,0.30869540791459665,Increases Risk
8821-XNHVZ,categorical__LifecycleSegment_New,0.2578773218699952,Increases Risk
2082-OJVTK,numeric__LongTermContract,0.4232349854753623,Increases Risk
2082-OJVTK,numeric__MonthlyCharges,-0.32410549177986897,Decreases Risk
2082-OJVTK,categorical__InternetService_Fiber optic,0.30869540791459665,Increases Risk
2082-OJVTK,numeric__HighValueCustomer,-0.23472992356670408,Decreases Risk
2082-OJVTK,categorical__LifecycleSegment_Mature,-0.20467619219910158,Decreases Risk
9700-ISPUP,numeric__tenure,0.8931580460965166,Increases Risk
9700-ISPUP,categorical__InternetService_DSL,-0.45357938999927366,Decreases Risk
9700-ISPUP,numeric__LongTermContract,0.4232349854753623,Increases Risk
9700-ISPUP,categorical__InternetService_Fiber optic,-0.29658970564343595,Decreases Risk
9700-ISPUP,categorical__LifecycleSegment_Growing,-0.25297391394948865,Decreases Risk
9839-ETQOE,categorical__InternetService_DSL,-0.45357938999927366,Decreases Risk
9839-ETQOE,numeric__LongTermContract,0.4232349854753623,Increases Risk
9839-ETQOE,numeric__tenure,-0.3552204173166578,Decreases Risk
9839-ETQOE,numeric__MonthlyCharges,0.33628374665897703,Increases Risk
9839-ETQOE,categorical__InternetService_Fiber optic,-0.29658970564343595,Decreases Risk
6078-VESFR,numeric__tenure,0.7796690948771372,Increases Risk
6078-VESFR,numeric__LongTermContract,0.4232349854753623,Increases Risk
6078-VESFR,categorical__InternetService_Fiber optic,0.30869540791459665,Increases Risk
6078-VESFR,numeric__TotalServices,-0.30595982174514075,Decreases Risk
6078-VESFR,categorical__LifecycleSegment_Growing,-0.25297391394948865,Decreases Risk
9027-TMATR,numeric__LongTermContract,-0.5172872044698874,Decreases Risk
9027-TMATR,categorical__InternetService_DSL,-0.45357938999927366,Decreases Risk
9027-TMATR,categorical__Contract_Two year,-0.4226303055741214,Decreases Risk
9027-TMATR,numeric__tenure,-0.3552204173166578,Decreases Risk
9027-TMATR,numeric__TotalServices,0.3395250342572659,Increases Risk
5940-NFXKV,numeric__tenure,0.5526911924383782,Increases Risk
5940-NFXKV,numeric__LongTermContract,0.4232349854753623,Increases Risk
5940-NFXKV,categorical__InternetService_Fiber optic,0.30869540791459665,Increases Risk
5940-NFXKV,categorical__LifecycleSegment_Growing,-0.25297391394948865,Decreases Risk
5940-NFXKV,numeric__MonthlyCharges,-0.2489227169422158,Decreases Risk
1941-HOSAM,numeric__tenure,1.233624899754655,Increases Risk
1941-HOSAM,numeric__LongTermContract,0.4232349854753623,Increases Risk
1941-HOSAM,numeric__MonthlyCharges,-0.3362972931048937,Decreases Risk
1941-HOSAM,numeric__TotalCharges,-0.317132552774895,Decreases Risk
1941-HOSAM,categorical__InternetService_Fiber optic,0.30869540791459665,Increases Risk
9110-HSGTV,numeric__tenure,-1.3387913278846133,Decreases Risk
9110-HSGTV,numeric__LongTermContract,-0.5172872044698874,Decreases Risk
9110-HSGTV,categorical__InternetService_DSL,-0.45357938999927366,Decreases Risk
9110-HSGTV,numeric__TotalCharges,0.4393437889866415,Increases Risk
9110-HSGTV,categorical__Contract_Two year,-0.4226303055741214,Decreases Risk
0704-VCUMB,numeric__tenure,-1.0361541246329349,Decreases Risk
0704-VCUMB,numeric__MonthlyCharges,0.6099219541762014,Increases Risk
0704-VCUMB,numeric__LongTermContract,-0.5172872044698874,Decreases Risk
0704-VCUMB,categorical__Contract_Two year,-0.4226303055741214,Decreases Risk
0704-VCUMB,numeric__TotalServices,-0.30595982174514075,Decreases Risk
6171-ZTVYB,categorical__InternetService_DSL,-0.45357938999927366,Decreases Risk
6171-ZTVYB,numeric__LongTermContract,0.4232349854753623,Increases Risk
6171-ZTVYB,numeric__tenure,-0.3552204173166578,Decreases Risk
6171-ZTVYB,categorical__InternetService_Fiber optic,-0.29658970564343595,Decreases Risk
6171-ZTVYB,numeric__TotalServices,0.21042806305678455,Increases Risk
8053-WWDRO,numeric__tenure,1.044476647722356,Increases Risk
8053-WWDRO,numeric__MonthlyCharges,0.6200817886137221,Increases Risk
8053-WWDRO,numeric__LongTermContract,0.4232349854753623,Increases Risk
8053-WWDRO,numeric__TotalCharges,-0.3093535199111391,Decreases Risk
8053-WWDRO,numeric__TotalServices,-0.30595982174514075,Decreases Risk
9564-KCLHR,numeric__tenure,1.233624899754655,Increases Risk
9564-KCLHR,categorical__InternetService_DSL,-0.45357938999927366,Decreases Risk
9564-KCLHR,numeric__LongTermContract,0.4232349854753623,Increases Risk
9564-KCLHR,numeric__TotalCharges,-0.3225100514716372,Decreases Risk
9564-KCLHR,categorical__InternetService_Fiber optic,-0.29658970564343595,Decreases Risk
1935-IMVBB,numeric__tenure,-0.8470058726006355,Decreases Risk
1935-IMVBB,numeric__LongTermContract,0.4232349854753623,Increases Risk
1935-IMVBB,numeric__TotalCharges,0.35596833622003426,Increases Risk
1935-IMVBB,numeric__MonthlyCharges,-0.3308787147382161,Decreases Risk
1935-IMVBB,categorical__InternetService_Fiber optic,0.30869540791459665,Increases Risk
2535-PBCGC,numeric__tenure,-1.3766209782910732,Decreases Risk
2535-PBCGC,numeric__LongTermContract,-0.5172872044698874,Decreases Risk
2535-PBCGC,categorical__InternetService_DSL,-0.45357938999927366,Decreases Risk
2535-PBCGC,categorical__Contract_Two year,-0.4226303055741214,Decreases Risk
2535-PBCGC,numeric__TotalServices,0.3395250342572659,Increases Risk
2082-CEFLT,numeric__tenure,1.233624899754655,Increases Risk
2082-CEFLT,categorical__InternetService_DSL,-0.45357938999927366,Decreases Risk
2082-CEFLT,numeric__LongTermContract,0.4232349854753623,Increases Risk
2082-CEFLT,numeric__TotalCharges,-0.3232921072666589,Decreases Risk
2082-CEFLT,numeric__TotalServices,-0.30595982174514075,Decreases Risk
1470-PSXNM,numeric__tenure,-0.5821983197554167,Decreases Risk
1470-PSXNM,numeric__LongTermContract,-0.5172872044698874,Decreases Risk
1470-PSXNM,numeric__MonthlyCharges,-0.3843871761091585,Decreases Risk
1470-PSXNM,categorical__InternetService_Fiber optic,0.30869540791459665,Increases Risk
1470-PSXNM,numeric__TotalCharges,0.29606147815182215,Increases Risk
1213-NGCUN,numeric__tenure,1.044476647722356,Increases Risk
1213-NGCUN,categorical__InternetService_DSL,-0.45357938999927366,Decreases Risk
1213-NGCUN,numeric__LongTermContract,0.4232349854753623,Increases Risk
1213-NGCUN,categorical__InternetService_Fiber optic,-0.29658970564343595,Decreases Risk
1213-NGCUN,numeric__TotalCharges,-0.29259814752399244,Decreases Risk
2498-XLDZR,numeric__LongTermContract,-0.5172872044698874,Decreases Risk
2498-XLDZR,categorical__InternetService_DSL,-0.45357938999927366,Decreases Risk
2498-XLDZR,categorical__Contract_Two year,-0.4226303055741214,Decreases Risk
2498-XLDZR,numeric__TotalServices,0.3395250342572659,Increases Risk
2498-XLDZR,categorical__InternetService_Fiber optic,-0.29658970564343595,Decreases Risk
9866-OCCKE,numeric__tenure,-1.4522802791039928,Decreases Risk
9866-OCCKE,numeric__TotalCharges,0.7881614361095576,Increases Risk
9866-OCCKE,numeric__MonthlyCharges,-0.6024849553679363,Decreases Risk
9866-OCCKE,numeric__LongTermContract,-0.5172872044698874,Decreases Risk
9866-OCCKE,numeric__TotalServices,0.46862200545774724,Increases Risk
5338-YHWYT,numeric__LongTermContract,-0.5172872044698874,Decreases Risk
5338-YHWYT,categorical__InternetService_DSL,-0.45357938999927366,Decreases Risk
5338-YHWYT,categorical__Contract_Two year,-0.4226303055741214,Decreases Risk
5338-YHWYT,categorical__InternetService_Fiber optic,-0.29658970564343595,Decreases Risk
5338-YHWYT,categorical__LifecycleSegment_Mature,-0.20467619219910158,Decreases Risk
7718-UPSKJ,numeric__tenure,-1.3387913278846133,Decreases Risk
7718-UPSKJ,numeric__TotalCharges,0.67418199462095,Increases Risk
7718-UPSKJ,numeric__MonthlyCharges,-0.5571043615470107,Decreases Risk
7718-UPSKJ,numeric__LongTermContract,-0.5172872044698874,Decreases Risk
7718-UPSKJ,numeric__TotalServices,0.3395250342572659,Increases Risk
8731-WBBMB,categorical__InternetService_DSL,-0.45357938999927366,Decreases Risk
8731-WBBMB,numeric__LongTermContract,0.4232349854753623,Increases Risk
8731-WBBMB,numeric__TotalServices,0.3395250342572659,Increases Risk
8731-WBBMB,categorical__InternetService_Fiber optic,-0.29658970564343595,Decreases Risk
8731-WBBMB,numeric__tenure,0.28788363959315927,Increases Risk
1448-CYWKC,numeric__tenure,-0.9226651734135551,Decreases Risk
1448-CYWKC,numeric__MonthlyCharges,-0.5408486264469774,Decreases Risk
1448-CYWKC,numeric__TotalCharges,0.5320969904457656,Increases Risk
1448-CYWKC,numeric__LongTermContract,-0.5172872044698874,Decreases Risk
1448-CYWKC,numeric__TotalServices,0.3395250342572659,Increases Risk
7901-IIDQV,numeric__LongTermContract,-0.5172872044698874,Decreases Risk
7901-IIDQV,categorical__InternetService_DSL,-0.45357938999927366,Decreases Risk
7901-IIDQV,numeric__tenure,0.363542940406079,Increases Risk
7901-IIDQV,categorical__InternetService_Fiber optic,-0.29658970564343595,Decreases Risk
7901-IIDQV,categorical__LifecycleSegment_Growing,-0.25297391394948865,Decreases Risk
2690-DVRVK,numeric__tenure,1.0823062981288156,Increases Risk
2690-DVRVK,numeric__MonthlyCharges,0.6058580204011932,Increases Risk
2690-DVRVK,numeric__LongTermContract,-0.5172872044698874,Decreases Risk
2690-DVRVK,numeric__TotalCharges,-0.3158383542468502,Decreases Risk
2690-DVRVK,numeric__TotalServices,-0.30595982174514075,Decreases Risk
5688-KZTSN,numeric__tenure,0.7040097940642175,Increases Risk
5688-KZTSN,numeric__MonthlyCharges,0.613308565655375,Increases Risk
5688-KZTSN,numeric__LongTermContract,0.4232349854753623,Increases Risk
5688-KZTSN,numeric__TotalServices,-0.30595982174514075,Decreases Risk
5688-KZTSN,categorical__InternetService_Fiber optic,-0.29658970564343595,Decreases Risk
1270-XKUCC,numeric__MonthlyCharges,0.6173724994303832,Increases Risk
1270-XKUCC,numeric__LongTermContract,-0.5172872044698874,Decreases Risk
1270-XKUCC,categorical__Contract_Two year,-0.4226303055741214,Decreases Risk
1270-XKUCC,numeric__TotalServices,-0.30595982174514075,Decreases Risk
1270-XKUCC,categorical__InternetService_Fiber optic,-0.29658970564343595,Decreases Risk
0334-ZFJSR,numeric__tenure,-0.8091762221941757,Decreases Risk
0334-ZFJSR,numeric__LongTermContract,-0.5172872044698874,Decreases Risk
0334-ZFJSR,categorical__InternetService_DSL,-0.45357938999927366,Decreases Risk
0334-ZFJSR,categorical__InternetService_Fiber optic,-0.29658970564343595,Decreases Risk
0334-ZFJSR,numeric__TotalServices,0.21042806305678455,Increases Risk
2894-QOJRX,categorical__InternetService_DSL,-0.45357938999927366,Decreases Risk
2894-QOJRX,numeric__MonthlyCharges,0.42365832282165505,Increases Risk
2894-QOJRX,numeric__LongTermContract,0.4232349854753623,Increases Risk
2894-QOJRX,numeric__tenure,0.3257132899996191,Increases Risk
2894-QOJRX,numeric__TotalServices,-0.30595982174514075,Decreases Risk
5747-PMBSQ,numeric__tenure,0.8931580460965166,Increases Risk
5747-PMBSQ,numeric__LongTermContract,0.4232349854753623,Increases Risk
5747-PMBSQ,numeric__MonthlyCharges,-0.36880876330496004,Decreases Risk
5747-PMBSQ,categorical__InternetService_Fiber optic,0.30869540791459665,Increases Risk
5747-PMBSQ,categorical__LifecycleSegment_Growing,-0.25297391394948865,Decreases Risk
5583-EJXRD,numeric__LongTermContract,-0.5172872044698874,Decreases Risk
5583-EJXRD,categorical__InternetService_DSL,-0.45357938999927366,Decreases Risk
5583-EJXRD,categorical__Contract_Two year,-0.4226303055741214,Decreases Risk
5583-EJXRD,numeric__tenure,-0.3930500677231176,Decreases Risk
5583-EJXRD,categorical__InternetService_Fiber optic,-0.29658970564343595,Decreases Risk
4565-EVZMJ,numeric__LongTermContract,-0.5172872044698874,Decreases Risk
4565-EVZMJ,numeric__tenure,-0.5065390189424971,Decreases Risk
4565-EVZMJ,categorical__InternetService_DSL,-0.45357938999927366,Decreases Risk
4565-EVZMJ,categorical__InternetService_Fiber optic,-0.29658970564343595,Decreases Risk
4565-EVZMJ,categorical__LifecycleSegment_Mature,-0.20467619219910158,Decreases Risk
3143-JQEGI,numeric__tenure,0.7796690948771372,Increases Risk
3143-JQEGI,numeric__LongTermContract,0.4232349854753623,Increases Risk
3143-JQEGI,numeric__MonthlyCharges,-0.31259101275067874,Decreases Risk
3143-JQEGI,categorical__InternetService_Fiber optic,0.30869540791459665,Increases Risk
3143-JQEGI,categorical__LifecycleSegment_Growing,-0.25297391394948865,Decreases Risk
6386-SZZKH,numeric__tenure,-0.5821983197554167,Decreases Risk
6386-SZZKH,numeric__MonthlyCharges,-0.5781013527178867,Decreases Risk
6386-SZZKH,numeric__LongTermContract,-0.5172872044698874,Decreases Risk
6386-SZZKH,numeric__TotalServices,0.46862200545774724,Increases Risk
6386-SZZKH,categorical__Contract_Two year,-0.4226303055741214,Decreases Risk
3327-YBAKM,numeric__tenure,-1.1496430758523144,Decreases Risk
3327-YBAKM,numeric__TotalCharges,0.54440917858155,Increases Risk
3327-YBAKM,numeric__LongTermContract,-0.5172872044698874,Decreases Risk
3327-YBAKM,numeric__MonthlyCharges,-0.42841312533841497,Decreases Risk
3327-YBAKM,categorical__InternetService_Fiber optic,0.30869540791459665,Increases Risk
9441-QHEVC,numeric__tenure,1.233624899754655,Increases Risk
9441-QHEVC,numeric__MonthlyCharges,0.6255003669803999,Increases Risk
9441-QHEVC,numeric__LongTermContract,0.4232349854753623,Increases Risk
9441-QHEVC,numeric__TotalCharges,-0.3269601565707431,Decreases Risk
9441-QHEVC,numeric__TotalServices,-0.30595982174514075,Decreases Risk
6705-LNMDD,numeric__tenure,0.5148615420319184,Increases Risk
6705-LNMDD,categorical__InternetService_DSL,-0.45357938999927366,Decreases Risk
6705-LNMDD,numeric__LongTermContract,0.4232349854753623,Increases Risk
6705-LNMDD,categorical__InternetService_Fiber optic,-0.29658970564343595,Decreases Risk
6705-LNMDD,categorical__LifecycleSegment_Growing,-0.25297391394948865,Decreases Risk
2580-ASVVY,numeric__LongTermContract,-0.5172872044698874,Decreases Risk
2580-ASVVY,categorical__InternetService_DSL,-0.45357938999927366,Decreases Risk
2580-ASVVY,categorical__Contract_Two year,-0.4226303055741214,Decreases Risk
2580-ASVVY,categorical__InternetService_Fiber optic,-0.29658970564343595,Decreases Risk
2580-ASVVY,numeric__MonthlyCharges,0.2692288393713404,Increases Risk
3370-GQEAL,numeric__LongTermContract,0.4232349854753623,Increases Risk
3370-GQEAL,categorical__InternetService_Fiber optic,0.30869540791459665,Increases Risk
3370-GQEAL,numeric__MonthlyCharges,-0.2733063195922655,Decreases Risk
3370-GQEAL,numeric__HighValueCustomer,-0.23472992356670408,Decreases Risk
3370-GQEAL,categorical__LifecycleSegment_Mature,-0.20467619219910158,Decreases Risk
5032-USPKF,numeric__LongTermContract,-0.5172872044698874,Decreases Risk
5032-USPKF,numeric__TotalServices,0.46862200545774724,Increases Risk
5032-USPKF,categorical__InternetService_DSL,-0.45357938999927366,Decreases Risk
5032-USPKF,categorical__InternetService_Fiber optic,-0.29658970564343595,Decreases Risk
5032-USPKF,numeric__MonthlyCharges,-0.25501861760472805,Decreases Risk
2982-IHMFT,numeric__tenure,1.233624899754655,Increases Risk
